symbol,variant,side,sweep_time,entry_time,exit_time,outcome,pnl,r_multiple,fees,known_at,regime,score,bull_votes,bear_votes,positive_1h_pct,positive_4h_pct,positive_24h_pct,median_1h_pct,median_4h_pct,median_24h_pct
BARDUSDT,1h_d3_e24,long,2026-08-27 13:00:00+00:00,2026-08-28 16:00:00+00:00,2026-08-28 17:00:00+00:00,target,41.317516215441,1.9014710221726396,2.1409596000160223,2026-08-28 16:00:00+00:00,BEARISH,-6,0,6,6.315789473684211,13.684210526315791,16.842105263157894,-1.554787759131282,-1.2852112676056349,-2.520862308762173
ALCHUSDT,15m_d3_e24,short,2026-08-28 15:00:00+00:00,2026-08-28 16:00:00+00:00,2026-08-28 16:30:00+00:00,stop,-25.52336429885125,-1.123413261828578,1.5281037410186378,2026-08-28 16:00:00+00:00,BEARISH,-6,0,6,6.315789473684211,13.684210526315791,16.842105263157894,-1.554787759131282,-1.2852112676056349,-2.520862308762173
SOLUSDT,15m_d3_e24,short,2026-08-28 15:15:00+00:00,2026-08-28 16:15:00+00:00,2026-09-01 18:00:00+00:00,target,33.87344594601419,1.98876705274119,0.1913238814275771,2026-08-28 16:15:00+00:00,BEARISH,-6,0,6,4.2105263157894735,7.368421052631578,14.736842105263156,-2.201911092646447,-2.171361502347413,-3.9434523809523836
KITEUSDT,15m_d3_e24,short,2026-08-28 15:30:00+00:00,2026-08-28 16:45:00+00:00,2026-08-28 18:30:00+00:00,stop,-25.69590535684248,-1.08678785377813,1.117853626798477,2026-08-28 16:45:00+00:00,BEARISH,-6,0,6,7.368421052631578,8.421052631578947,15.789473684210526,-1.686618781590854,-1.9330617461458588,-4.164672091910004
BUSDT,1h_d4_e24,short,2026-08-28 12:00:00+00:00,2026-08-28 17:00:00+00:00,2026-08-29 00:00:00+00:00,stop,-23.28033245256625,-1.0911828459375457,1.0598436817091537,2026-08-28 17:00:00+00:00,BEARISH,-6,0,6,11.578947368421053,8.421052631578947,15.789473684210526,-0.7709251101321479,-1.789113056718683,-3.9895923677363387
FOLKSUSDT,1h_d3_e24,short,2026-08-28 13:00:00+00:00,2026-08-28 17:00:00+00:00,2026-08-28 23:00:00+00:00,stop,-20.825469237442185,-1.0732405172985848,0.7739985415355207,2026-08-28 17:00:00+00:00,BEARISH,-6,0,6,11.578947368421053,8.421052631578947,15.789473684210526,-0.7709251101321479,-1.789113056718683,-3.9895923677363387
BARDUSDT,15m_d3_e24,short,2026-08-28 15:30:00+00:00,2026-08-28 17:00:00+00:00,2026-08-28 17:45:00+00:00,target,44.89957882160804,1.935899571734474,1.4866898435377969,2026-08-28 17:00:00+00:00,BEARISH,-6,0,6,11.578947368421053,8.421052631578947,15.789473684210526,-0.7709251101321479,-1.789113056718683,-3.9895923677363387
ARKMUSDT,15m_d3_e24,long,2026-08-28 16:30:00+00:00,2026-08-28 17:30:00+00:00,2026-08-30 23:15:00+00:00,stop,-16.165404283788472,-1.0417464653644006,0.3543461329509762,2026-08-28 17:30:00+00:00,NEUTRAL,-2,2,4,90.52631578947368,12.631578947368421,16.842105263157894,0.9855951478392688,-1.3186813186813362,-3.610810810810805
LTCUSDT,15m_d3_e24,short,2026-08-28 15:15:00+00:00,2026-08-28 17:45:00+00:00,2026-08-28 20:00:00+00:00,stop,-27.739837907943706,-1.1528690696355433,2.005030546331713,2026-08-28 17:45:00+00:00,BEARISH,-3,1,4,51.578947368421055,11.578947368421053,16.842105263157894,0.03027550711474092,-1.4961915125135894,-3.700056274620145
NAORISUSDT,15m_d4_e24,short,2026-08-28 15:15:00+00:00,2026-08-28 17:45:00+00:00,2026-08-28 18:30:00+00:00,target,38.41365985986033,1.9698245792192275,0.5884525770615607,2026-08-28 17:45:00+00:00,BEARISH,-3,1,4,51.578947368421055,11.578947368421053,16.842105263157894,0.03027550711474092,-1.4961915125135894,-3.700056274620145
NAORISUSDT,15m_d3_e24,short,2026-08-28 15:30:00+00:00,2026-08-28 17:45:00+00:00,2026-08-28 18:30:00+00:00,target,42.68463853451024,1.9698245792192275,0.6538790013294264,2026-08-28 17:45:00+00:00,BEARISH,-3,1,4,51.578947368421055,11.578947368421053,16.842105263157894,0.03027550711474092,-1.4961915125135894,-3.700056274620145
BARDUSDT,15m_d3_e24,long,2026-08-28 16:15:00+00:00,2026-08-28 18:00:00+00:00,2026-08-28 18:15:00+00:00,stop,-25.7591000194697,-1.0692360380650017,0.9112918611053206,2026-08-28 18:00:00+00:00,BEARISH,-3,1,4,54.736842105263165,12.631578947368421,16.842105263157894,0.09157509157509125,-1.649076517150394,-3.453601010810059
ZILUSDT,15m_d3_e24,long,2026-08-28 16:30:00+00:00,2026-08-28 18:15:00+00:00,2026-08-30 12:15:00+00:00,target,35.05547664616064,1.982314491312894,0.3127525624582946,2026-08-28 18:15:00+00:00,BEARISH,-6,0,6,23.157894736842106,25.263157894736842,14.736842105263156,-0.3877471888328765,-0.8086253369272156,-3.284990389655773
TRXUSDT,15m_d3_e24,short,2026-08-28 15:45:00+00:00,2026-08-28 18:30:00+00:00,2026-08-28 19:30:00+00:00,stop,-23.900124628047124,-1.6349383857033912,5.0626447558870495,2026-08-28 18:30:00+00:00,BEARISH,-6,0,6,13.684210526315791,16.842105263157894,15.789473684210526,-0.7867661892273503,-1.9825197186101096,-3.391655450874831
ENSOUSDT,15m_d3_e24,long,2026-08-28 14:15:00+00:00,2026-08-28 18:30:00+00:00,2026-08-28 23:45:00+00:00,target,30.191073267414755,1.976461376126621,0.3595599319871442,2026-08-28 18:30:00+00:00,BEARISH,-6,0,6,13.684210526315791,16.842105263157894,15.789473684210526,-0.7867661892273503,-1.9825197186101096,-3.391655450874831
SUSDT,15m_d3_e24,short,2026-08-28 17:45:00+00:00,2026-08-28 18:45:00+00:00,2026-08-28 19:00:00+00:00,stop,-21.486612684494816,-1.1021382334895595,1.08497859714163,2026-08-28 18:45:00+00:00,BEARISH,-6,0,6,15.789473684210526,6.315789473684211,16.842105263157894,-0.9126106194690231,-3.1796966161026896,-3.8092835519677015
SOLUSDT,1h_d3_e24,short,2026-08-28 15:00:00+00:00,2026-08-28 19:00:00+00:00,2026-08-30 13:00:00+00:00,stop,-20.08864552449339,-1.0363306697704593,0.3828794201834485,2026-08-28 19:00:00+00:00,BEARISH,-6,0,6,17.894736842105264,8.421052631578947,16.842105263157894,-0.7717750826901848,-2.9495841995841876,-3.8092835519677015
BARDUSDT,1h_d3_e24,short,2026-08-28 15:00:00+00:00,2026-08-28 19:00:00+00:00,2026-08-29 14:00:00+00:00,stop,-23.502771022898717,-1.0419932648671086,0.5151956386442654,2026-08-28 19:00:00+00:00,BEARISH,-6,0,6,17.894736842105264,8.421052631578947,16.842105263157894,-0.7717750826901848,-2.9495841995841876,-3.8092835519677015
ARKMUSDT,1h_d3_e24,short,2026-08-28 15:00:00+00:00,2026-08-28 19:00:00+00:00,2026-08-29 01:00:00+00:00,stop,-19.96483300895415,-1.0308080706020977,0.3242051622168042,2026-08-28 19:00:00+00:00,BEARISH,-6,0,6,17.894736842105264,8.421052631578947,16.842105263157894,-0.7717750826901848,-2.9495841995841876,-3.8092835519677015
FLUXUSDT,15m_d3_e24,short,2026-08-28 15:30:00+00:00,2026-08-28 19:00:00+00:00,2026-08-28 23:15:00+00:00,stop,-20.26188656903745,-1.0461680747250517,0.4864920503791151,2026-08-28 19:00:00+00:00,BEARISH,-6,0,6,17.894736842105264,8.421052631578947,16.842105263157894,-0.7717750826901848,-2.9495841995841876,-3.8092835519677015
SUSDT,15m_d4_e24,short,2026-08-28 15:15:00+00:00,2026-08-28 19:15:00+00:00,2026-08-28 20:00:00+00:00,target,41.07631143425589,1.9510488059580664,1.030591590228199,2026-08-28 19:15:00+00:00,BEARISH,-6,0,6,43.15789473684211,13.684210526315791,17.894736842105264,-0.0653879686137615,-2.4452368823229764,-3.5886491186467584
EGLDUSDT,15m_d4_e24,short,2026-08-28 15:15:00+00:00,2026-08-28 20:00:00+00:00,2026-08-29 05:00:00+00:00,stop,-19.83473929601872,-1.0752229832210638,0.755768999522736,2026-08-28 20:00:00+00:00,NEUTRAL,-2,2,4,80.0,23.157894736842106,20.0,0.36780932764455265,-1.080840983121123,-3.121159990169564
UAIUSDT,15m_d3_e24,long,2026-08-28 18:15:00+00:00,2026-08-28 20:00:00+00:00,2026-08-28 23:00:00+00:00,target,49.961758783998086,1.96954673515701,0.7725120938292357,2026-08-28 20:00:00+00:00,NEUTRAL,-2,2,4,80.0,23.157894736842106,20.0,0.36780932764455265,-1.080840983121123,-3.121159990169564
龙虾USDT,15m_d3_e24,long,2026-08-28 18:45:00+00:00,2026-08-28 20:00:00+00:00,2026-08-28 21:15:00+00:00,target,38.90849866085271,1.99060952160842,0.1835465026954923,2026-08-28 20:00:00+00:00,NEUTRAL,-2,2,4,80.0,23.157894736842106,20.0,0.36780932764455265,-1.080840983121123,-3.121159990169564
OGNUSDT,1h_d3_e24,short,2026-08-28 15:00:00+00:00,2026-08-28 20:00:00+00:00,2026-08-29 03:00:00+00:00,stop,-22.40456879824112,-1.0406615038054152,0.4761090783532642,2026-08-28 20:00:00+00:00,NEUTRAL,-2,2,4,80.0,23.157894736842106,20.0,0.36780932764455265,-1.080840983121123,-3.121159990169564
ASTERUSDT,15m_d4_e24,short,2026-08-28 15:15:00+00:00,2026-08-28 20:00:00+00:00,2026-08-28 22:15:00+00:00,stop,-20.51491728452183,-1.1109149488028047,1.1161487469967744,2026-08-28 20:00:00+00:00,NEUTRAL,-2,2,4,80.0,23.157894736842106,20.0,0.36780932764455265,-1.080840983121123,-3.121159990169564
BARDUSDT,15m_d4_e24,short,2026-08-28 17:30:00+00:00,2026-08-28 20:00:00+00:00,2026-08-29 05:15:00+00:00,stop,-22.62613074652466,-1.09054153582423,1.0234078432720075,2026-08-28 20:00:00+00:00,NEUTRAL,-2,2,4,80.0,23.157894736842106,20.0,0.36780932764455265,-1.080840983121123,-3.121159990169564
BOMEUSDT,15m_d4_e24,short,2026-08-28 15:15:00+00:00,2026-08-28 20:15:00+00:00,2026-08-28 23:00:00+00:00,stop,-17.571943759782485,-1.0618011195531647,0.5568350555693937,2026-08-28 20:15:00+00:00,NEUTRAL,2,4,2,69.47368421052632,55.78947368421052,21.052631578947366,0.25100401606426015,0.21074815595363283,-2.5952512424075147
BOMEUSDT,15m_d3_e24,short,2026-08-28 15:30:00+00:00,2026-08-28 20:15:00+00:00,2026-08-28 23:00:00+00:00,stop,-18.70548437479885,-1.0618011195531645,0.5927556776691207,2026-08-28 20:15:00+00:00,NEUTRAL,2,4,2,69.47368421052632,55.78947368421052,21.052631578947366,0.25100401606426015,0.21074815595363283,-2.5952512424075147
PROMUSDT,15m_d4_e24,short,2026-08-28 19:30:00+00:00,2026-08-28 20:45:00+00:00,2026-08-29 03:00:00+00:00,stop,-17.508046686912248,-1.0381219732763398,0.3495999989689052,2026-08-28 20:45:00+00:00,NEUTRAL,1,3,2,63.1578947368421,50.526315789473685,20.0,0.15645742461596335,0.022547914317927464,-2.8482328482328456
ALCHUSDT,15m_d3_e24,long,2026-08-28 20:00:00+00:00,2026-08-28 21:00:00+00:00,2026-08-29 02:15:00+00:00,stop,-22.89129747296189,-1.0307211101108895,0.3736068404758981,2026-08-28 21:00:00+00:00,NEUTRAL,0,2,2,70.52631578947368,48.421052631578945,20.0,0.21551724137931494,0.0,-3.0381210173123674
BUSDT,15m_d3_e24,long,2026-08-28 20:15:00+00:00,2026-08-28 21:45:00+00:00,2026-08-29 00:45:00+00:00,target,29.51340329273051,1.964631061060204,0.5313250816684292,2026-08-28 21:45:00+00:00,NEUTRAL,-2,2,4,42.10526315789473,55.78947368421052,18.947368421052634,-0.0815956482320912,0.13827433628319508,-2.6996259554399105
BARDUSDT,15m_d3_e24,long,2026-08-28 19:15:00+00:00,2026-08-28 21:45:00+00:00,2026-08-29 02:30:00+00:00,target,46.36455904668757,1.9666045705912936,0.7873287705437957,2026-08-28 21:45:00+00:00,NEUTRAL,-2,2,4,42.10526315789473,55.78947368421052,18.947368421052634,-0.0815956482320912,0.13827433628319508,-2.6996259554399105
KATUSDT,1h_d3_e24,short,2026-08-28 15:00:00+00:00,2026-08-28 22:00:00+00:00,2026-08-30 05:00:00+00:00,stop,-21.963388022044267,-1.0416742727476092,0.4779295503182511,2026-08-28 22:00:00+00:00,BEARISH,-6,0,6,30.526315789473685,33.68421052631579,18.947368421052634,-0.23590469450340823,-0.3316749585406287,-3.11561561561563
KATUSDT,1h_d4_e24,short,2026-08-28 14:00:00+00:00,2026-08-28 22:00:00+00:00,2026-08-30 05:00:00+00:00,stop,-19.577649546294705,-1.0416742727476092,0.4260152046923611,2026-08-28 22:00:00+00:00,BEARISH,-6,0,6,30.526315789473685,33.68421052631579,18.947368421052634,-0.23590469450340823,-0.3316749585406287,-3.11561561561563
JASMYUSDT,15m_d3_e24,long,2026-08-28 21:45:00+00:00,2026-08-28 22:45:00+00:00,2026-08-29 07:45:00+00:00,stop,-12.388955023636566,-1.0791013337008932,0.4960515136970291,2026-08-28 22:45:00+00:00,NEUTRAL,2,4,2,71.57894736842105,91.57894736842105,20.0,0.36749693752551327,1.0838249416929457,-2.919947506561671
LTCUSDT,15m_d3_e24,short,2026-08-28 21:00:00+00:00,2026-08-28 22:45:00+00:00,2026-08-29 02:45:00+00:00,target,45.400465135352384,1.931378155192883,1.613078031514727,2026-08-28 22:45:00+00:00,NEUTRAL,2,4,2,71.57894736842105,91.57894736842105,20.0,0.36749693752551327,1.0838249416929457,-2.919947506561671
HYPEUSDT,1h_d3_e24,long,2026-08-28 19:00:00+00:00,2026-08-28 23:00:00+00:00,2026-09-03 19:00:00+00:00,target,29.276836395376037,1.989844314095312,0.1494219183924197,2026-08-28 23:00:00+00:00,NEUTRAL,2,4,2,95.78947368421052,92.63157894736842,21.052631578947366,0.7853403141361293,1.1847195357833629,-2.8853177501826255
HYPEUSDT,1h_d4_e24,long,2026-08-28 18:00:00+00:00,2026-08-28 23:00:00+00:00,2026-09-03 19:00:00+00:00,target,39.23213240683173,1.989844314095312,0.2002313503989141,2026-08-28 23:00:00+00:00,NEUTRAL,2,4,2,95.78947368421052,92.63157894736842,21.052631578947366,0.7853403141361293,1.1847195357833629,-2.8853177501826255
BROCCOLIUSDT,1h_d3_e24,short,2026-08-28 15:00:00+00:00,2026-08-28 23:00:00+00:00,2026-08-29 12:00:00+00:00,stop,-20.41174800990508,-1.030450059475956,0.3277088373209021,2026-08-28 23:00:00+00:00,NEUTRAL,2,4,2,95.78947368421052,92.63157894736842,21.052631578947366,0.7853403141361293,1.1847195357833629,-2.8853177501826255
BROCCOLIUSDT,1h_d4_e24,short,2026-08-28 14:00:00+00:00,2026-08-28 23:00:00+00:00,2026-08-29 12:00:00+00:00,stop,-19.516578363103964,-1.0304500594759562,0.3133369665719686,2026-08-28 23:00:00+00:00,NEUTRAL,2,4,2,95.78947368421052,92.63157894736842,21.052631578947366,0.7853403141361293,1.1847195357833629,-2.8853177501826255
JASMYUSDT,1h_d4_e24,short,2026-08-28 17:00:00+00:00,2026-08-28 23:00:00+00:00,2026-08-31 08:00:00+00:00,stop,-21.75263797615954,-1.021070697105498,0.2434358192613667,2026-08-28 23:00:00+00:00,NEUTRAL,2,4,2,95.78947368421052,92.63157894736842,21.052631578947366,0.7853403141361293,1.1847195357833629,-2.8853177501826255
CHILLGUYUSDT,15m_d3_e24,long,2026-08-28 22:00:00+00:00,2026-08-28 23:15:00+00:00,2026-08-29 00:30:00+00:00,stop,-24.226054044992217,-1.0545841850151676,0.6854038843951048,2026-08-28 23:15:00+00:00,NEUTRAL,2,4,2,83.15789473684211,90.52631578947368,21.052631578947366,0.50731477111845,0.8290936498963619,-2.635914332784195
